MID,arv_date,arv_yr,routeID,shipID,q_psgrs,avg_crss
40927,4/4/1889,1889,110,316,90,6
41069,7/5/1889,1889,110,316,76,6
41134,8/15/1889,1889,110,316,105,6
41199,9/27/1889,1889,104,316,125,6
41253,11/7/1889,1889,110,316,21,6
41293,1/2/1890,1890,104,316,66,6
41613,9/18/1890,1890,104,316,142,6
33581,9/15/1874,1874,104,317,3,8
33680,11/27/1874,1874,104,317,155,8
33995,1/6/1876,1876,104,317,182,7
34150,7/31/1876,1876,104,317,103,7
34957,10/12/1878,1878,110,317,6,7
34999,11/18/1878,1878,110,317,7,7
35624,4/5/1880,1880,104,317,4,7
35694,6/12/1880,1880,110,317,59,7
35906,12/27/1880,1880,104,317,5,7
60346,3/1/1880,1880,104,317,12,7
60424,8/23/1880,1880,104,317,15,7
60452,10/29/1880,1880,104,317,38,7
60474,1/31/1881,1881,104,317,12,7
60522,5/16/1881,1881,104,317,53,7
60548,6/20/1881,1881,104,317,32,7
60574,7/25/1881,1881,104,317,17,7
60590,8/29/1881,1881,104,317,7,7
60651,12/13/1881,1881,104,317,39,7
37551,11/27/1883,1883,104,317,15,7
37659,3/11/1884,1884,104,317,3,7
37704,4/14/1884,1884,110,317,85,7
37747,5/19/1884,1884,110,317,79,7
37799,6/21/1884,1884,110,317,35,7
37857,8/30/1884,1884,110,317,11,7
80577,10/6/1884,1884,110,317,5,7
38389,10/19/1885,1885,110,317,1,7
38913,10/25/1886,1886,110,317,55,7
80821,5/4/1886,1886,104,317,2,7
39098,3/14/1887,1887,110,317,2,7
39184,5/19/1887,1887,110,317,32,7
39245,6/20/1887,1887,110,317,17,7
39309,7/25/1887,1887,110,317,28,7
60313,4/19/1887,1887,110,317,42,7
33586,9/21/1874,1874,110,318,3,8
33706,12/17/1874,1874,110,318,1,8
33798,5/5/1875,1875,110,318,22,7
33861,7/20/1875,1875,110,318,2,7
34173,8/25/1876,1876,112,318,3,7
34440,7/16/1877,1877,104,318,1,7
35076,2/4/1879,1879,110,318,6,7
35167,4/22/1879,1879,110,318,3,7
35597,2/26/1880,1880,112,318,4,7
35635,4/17/1880,1880,110,318,10,7
35704,6/22/1880,1880,110,318,55,7
60333,1/6/1880,1880,112,318,70,7
35929,1/17/1881,1881,110,318,6,7
35991,3/9/1881,1881,110,318,8,7
60507,4/16/1881,1881,110,318,7,7
60530,5/30/1881,1881,115,318,66,7
60564,7/12/1881,1881,110,318,67,7
60612,10/4/1881,1881,110,318,82,7
36484,3/18/1882,1882,112,318,76,7
36690,6/17/1882,1882,110,318,401,7
36768,7/26/1882,1882,104,318,93,7
36982,11/11/1882,1882,110,318,23,7
37043,12/13/1882,1882,110,318,3,7
37569,12/12/1883,1883,112,318,1,7
37700,4/11/1884,1884,112,318,2,7
37751,5/22/1884,1884,112,318,6,7
39726,7/2/1884,1884,112,318,2,7
33593,9/26/1874,1874,95,319,1,8
33983,12/16/1875,1875,97,319,2,7
34092,6/7/1876,1876,97,319,1,7
34407,6/20/1877,1877,97,319,2,7
34816,6/25/1878,1878,95,319,2,7
80078,8/11/1880,1880,95,319,1,7
80217,10/4/1882,1882,95,319,1,7
33607,10/6/1874,1874,104,320,1,8
60495,3/25/1881,1881,110,320,66,7
37666,3/17/1884,1884,110,320,35,7
38942,11/15/1886,1886,110,320,41,7
39199,5/30/1887,1887,110,320,106,7
40242,12/10/1887,1887,110,320,18,7
40343,3/3/1888,1888,110,320,58,6
40388,3/31/1888,1888,110,320,62,6
40501,6/11/1888,1888,104,320,20,6
40564,7/16/1888,1888,104,320,124,6
40629,8/20/1888,1888,104,320,51,6
33635,10/23/1874,1874,110,321,4,8
34014,2/28/1876,1876,104,321,2,7
34626,1/1/1878,1878,104,321,2,7
34849,7/22/1878,1878,110,321,1,7
60355,3/24/1880,1880,110,321,40,7
60365,4/28/1880,1880,110,321,35,7
60385,6/2/1880,1880,110,321,35,7
60400,7/6/1880,1880,110,321,19,7
60414,8/10/1880,1880,110,321,15,7
60456,11/8/1880,1880,110,321,7,7
36084,5/23/1881,1881,110,321,5,7
36173,8/8/1881,1881,110,321,4,7
60556,6/27/1881,1881,110,321,6,7
80281,4/20/1881,1881,110,321,6,7
36668,6/6/1882,1882,110,321,1,7
36967,11/4/1882,1882,110,321,6,7
37073,12/27/1882,1882,110,321,3,7
37157,2/23/1883,1883,110,321,1,7
37433,7/17/1883,1883,110,321,41,7
37470,9/11/1883,1883,110,321,14,7
37550,11/27/1883,1883,110,321,2,7
37676,3/27/1884,1884,110,321,18,7
37792,6/16/1884,1884,110,321,35,7
38121,4/4/1885,1885,110,321,1,7
38164,5/13/1885,1885,110,321,56,7
38229,6/24/1885,1885,104,321,8,7
38289,8/5/1885,1885,110,321,68,7
38368,9/29/1885,1885,110,321,11,7
38445,11/25/1885,1885,110,321,27,7
38497,1/5/1886,1886,104,321,34,7
38553,2/26/1886,1886,104,321,13,7
38605,4/10/1886,1886,110,321,110,7
38676,5/27/1886,1886,110,321,141,7
38752,7/14/1886,1886,110,321,42,7
39131,4/8/1887,1887,110,321,147,7
39187,5/20/1887,1887,110,321,49,7
39265,6/29/1887,1887,110,321,104,7
39346,8/9/1887,1887,110,321,54,7
39411,9/21/1887,1887,110,321,79,7
40190,11/2/1887,1887,104,321,21,7
40247,12/15/1887,1887,110,321,64,7
40331,2/23/1888,1888,104,321,102,6
40394,4/6/1888,1888,110,321,40,6
40456,5/17/1888,1888,110,321,276,6
40531,6/27/1888,1888,110,321,218,6
40606,8/9/1888,1888,110,321,53,6
40796,12/22/1888,1888,104,321,35,6
40904,3/22/1889,1889,110,321,38,6
40967,5/6/1889,1889,110,321,30,6
41049,6/21/1889,1889,110,321,113,6
41115,8/1/1889,1889,110,321,133,6
41173,9/12/1889,1889,110,321,111,6
41235,10/25/1889,1889,104,321,21,6
41315,1/29/1890,1890,104,321,24,6
41462,5/30/1890,1890,110,321,182,6
33375,5/4/1874,1874,30,322,5,8
33645,10/28/1874,1874,21,322,1,8
33742,2/15/1875,1875,30,322,2,7
33882,8/13/1875,1875,21,322,2,7
33962,11/22/1875,1875,21,322,3,7
34088,6/3/1876,1876,21,322,5,7
34141,7/21/1876,1876,21,322,7,7
34218,10/14/1876,1876,21,322,1,7
34254,11/24/1876,1876,30,322,10,7
34285,1/13/1877,1877,21,322,1,7
34677,2/16/1878,1878,21,322,1,7
34813,6/21/1878,1878,21,322,32,7
35219,5/24/1879,1879,21,322,84,7
35481,11/8/1879,1879,21,322,31,7
35762,8/21/1880,1880,21,322,1,7
35871,11/20/1880,1880,21,322,2,7
36008,3/26/1881,1881,21,322,3,7
36162,7/30/1881,1881,30,322,1,7
36398,1/16/1882,1882,30,322,16,7
36458,2/27/1882,1882,30,322,1,7
36614,5/15/1882,1882,21,322,2,7
36703,6/26/1882,1882,30,322,4,7
36784,8/1/1882,1882,21,322,1,7
36856,9/5/1882,1882,21,322,1,7
36924,10/7/1882,1882,21,322,6,7
37025,12/5/1882,1882,21,322,2,7
37332,5/19/1883,1883,21,322,3,7
37511,10/20/1883,1883,21,322,17,7
37555,12/3/1883,1883,21,322,1,7
37599,1/9/1884,1884,21,322,1,7
37629,2/13/1884,1884,21,322,3,7
37724,5/2/1884,1884,21,322,9,7
38030,1/19/1885,1885,21,322,20,7
38080,3/2/1885,1885,24,322,10,7
38125,4/11/1885,1885,21,322,29,7
38179,5/22/1885,1885,21,322,34,7
38245,7/6/1885,1885,21,322,53,7
38305,8/14/1885,1885,21,322,54,7
38363,9/26/1885,1885,21,322,13,7
38409,10/31/1885,1885,21,322,87,7
38469,12/14/1885,1885,21,322,11,7
38511,1/16/1886,1886,21,322,12,7
16227,1/25/1889,1889,19,322,56,6
16230,3/5/1889,1889,19,322,18,6
43601,6/28/1895,1895,21,322,69,5
33646,10/28/1874,1874,28,323,5,8
35789,9/15/1880,1880,21,323,4,7
15851,5/5/1881,1881,19,323,137,7
15876,8/5/1881,1881,19,323,10,7
15921,5/19/1882,1882,19,323,12,7
15927,6/29/1882,1882,19,323,27,7
37340,5/23/1883,1883,21,323,5,7
16030,7/3/1884,1884,19,323,2,7
60102,4/20/1885,1885,21,323,14,7
60105,5/26/1885,1885,21,323,60,7
16316,9/25/1890,1890,19,323,60,6
16322,11/1/1890,1890,19,323,38,6
43423,1/2/1895,1895,21,323,10,5
33652,11/2/1874,1874,104,324,2,8
35557,1/12/1880,1880,110,324,1,7
35890,12/10/1880,1880,104,324,1,7
60568,7/14/1881,1881,110,324,11,7
36485,3/20/1882,1882,110,324,1,7
33660,11/6/1874,1874,85,325,88,8
33718,1/4/1875,1875,85,325,1,7
33748,2/26/1875,1875,85,325,2,7
33782,4/16/1875,1875,85,325,19,7
33835,6/17/1875,1875,85,325,185,7
33873,8/4/1875,1875,85,325,15,7
33915,9/22/1875,1875,85,325,29,7
33956,11/12/1875,1875,85,325,35,7
34015,2/28/1876,1876,85,325,3,7
34037,4/6/1876,1876,85,325,63,7
34079,5/25/1876,1876,85,325,46,7
34154,8/3/1876,1876,85,325,339,7
34198,9/21/1876,1876,85,325,59,7
34242,11/9/1876,1876,85,325,43,7
34277,12/30/1876,1876,85,325,4,7
34309,2/24/1877,1877,85,325,12,7
34337,4/12/1877,1877,85,325,11,7
34386,5/31/1877,1877,85,325,87,7
34442,7/19/1877,1877,85,325,61,7
34504,9/6/1877,1877,85,325,12,7
34559,10/27/1877,1877,85,325,62,7
34698,3/15/1878,1878,85,325,10,7
34744,4/25/1878,1878,85,325,3,7
34812,6/20/1878,1878,85,325,25,7
34872,8/7/1878,1878,85,325,62,7
34937,9/26/1878,1878,85,325,44,7
34996,11/14/1878,1878,85,325,24,7
35048,1/7/1879,1879,85,325,18,7
35094,2/24/1879,1879,85,325,4,7
35230,5/31/1879,1879,85,325,16,7
35299,7/17/1879,1879,85,325,22,7
35444,10/16/1879,1879,85,325,24,7
35516,12/4/1879,1879,85,325,10,7
60338,1/22/1880,1880,85,325,6,7
60350,3/12/1880,1880,85,325,21,7
60367,4/29/1880,1880,85,325,65,7
60388,6/9/1880,1880,85,325,167,7
60410,7/28/1880,1880,85,325,122,7
60446,10/22/1880,1880,83,325,27,7
60466,12/17/1880,1880,85,325,50,7
35956,2/11/1881,1881,85,325,5,7
36059,5/9/1881,1881,85,325,1,7
60497,3/26/1881,1881,85,325,33,7
60549,6/20/1881,1881,85,325,73,7
60578,8/1/1881,1881,83,325,64,7
60601,9/12/1881,1881,83,325,113,7
60620,10/26/1881,1881,83,325,15,7
60649,12/12/1881,1881,83,325,308,7
36415,1/27/1882,1882,83,325,163,7
36483,3/18/1882,1882,83,325,74,7
36577,4/28/1882,1882,83,325,2,7
36673,6/8/1882,1882,83,325,68,7
36762,7/21/1882,1882,83,325,78,7
36848,8/31/1882,1882,83,325,98,7
36933,10/12/1882,1882,83,325,17,7
37012,11/27/1882,1882,83,325,28,7
37186,3/10/1883,1883,83,325,58,7
37277,4/23/1883,1883,83,325,10,7
37353,5/31/1883,1883,83,325,45,7
37431,7/13/1883,1883,83,325,112,7
80425,10/5/1883,1883,83,325,51,7
37793,6/18/1884,1884,83,325,128,7
37838,8/1/1884,1884,83,325,129,7
37880,9/15/1884,1884,85,325,141,7
37948,10/27/1884,1884,85,325,76,7
37998,12/9/1884,1884,83,325,56,7
38093,3/10/1885,1885,85,325,64,7
38299,8/10/1885,1885,83,325,67,7
38359,9/24/1885,1885,85,325,21,7
38415,11/4/1885,1885,83,325,104,7
38472,12/16/1885,1885,83,325,108,7
60098,1/23/1885,1885,83,325,26,7
60103,4/22/1885,1885,83,325,8,7
60309,7/6/1885,1885,83,325,227,7
38554,2/2/1886,1886,83,325,71,7
38706,6/17/1886,1886,83,325,174,7
38781,8/2/1886,1886,85,325,221,7
38853,9/15/1886,1886,83,325,50,7
38917,10/25/1886,1886,83,325,52,7
60110,3/30/1886,1886,83,325,85,7
39036,1/26/1887,1887,83,325,68,7
39200,5/31/1887,1887,83,325,258,7
39389,9/7/1887,1887,83,325,34,7
40166,10/15/1887,1887,85,325,38,7
40236,12/5/1887,1887,85,325,40,7
60112,3/7/1887,1887,83,325,74,7
40398,4/9/1888,1888,85,325,121,6
40449,5/14/1888,1888,85,325,142,6
40591,7/31/1888,1888,85,325,83,6
40650,9/3/1888,1888,85,325,95,6
40702,10/15/1888,1888,85,325,28,6
60115,11/22/1888,1888,85,325,93,6
60316,1/12/1888,1888,83,325,51,6
40808,1/1/1889,1889,83,325,42,6
40856,2/11/1889,1889,85,325,33,6
40942,4/15/1889,1889,83,325,102,6
40996,5/20/1889,1889,85,325,234,6
41255,11/8/1889,1889,83,325,49,6
81411,8/26/1889,1889,85,325,60,6
81427,10/2/1889,1889,85,325,23,6
81601,8/11/1890,1890,85,325,151,6
81666,9/13/1890,1890,85,325,282,6
81693,10/20/1890,1890,85,325,86,6
81723,12/1/1890,1890,85,325,291,6
655,11/23/1891,1891,85,325,192,6
43016,7/15/1891,1891,85,325,197,6
43028,8/27/1891,1891,85,325,537,6
81784,2/24/1891,1891,85,325,113,6
81834,4/22/1891,1891,85,325,200,6
81875,6/1/1891,1891,85,325,321,6
42579,11/7/1892,1892,51,325,4,6
42603,12/20/1892,1892,85,325,16,6
60129,3/28/1892,1892,85,325,209,6
60151,1/4/1892,1892,83,325,80,6
60165,2/16/1892,1892,83,325,114,6
60196,5/16/1892,1892,85,325,121,6
60231,6/25/1892,1892,83,325,126,6
60273,8/6/1892,1892,85,325,287,6
42639,3/3/1893,1893,83,325,50,6
42750,7/22/1893,1893,83,325,33,6
42805,9/2/1893,1893,83,325,3,6
42858,10/14/1893,1893,83,325,3,6
42911,12/4/1893,1893,85,325,4,6
60083,6/10/1893,1893,83,325,1,6
42989,3/10/1894,1894,83,325,55,6
43367,11/13/1894,1894,95,325,45,6
33664,11/10/1874,1874,21,326,11,8
35685,6/4/1880,1880,26,326,6,7
35765,8/27/1880,1880,21,326,2,7
36125,6/22/1881,1881,21,326,1,7
15974,6/3/1883,1883,19,326,15,7
16023,11/17/1883,1883,19,326,39,7
15993,3/2/1884,1884,19,326,2,7
16028,6/4/1884,1884,19,326,7,7
16044,10/31/1884,1884,19,326,13,7
37643,2/28/1884,1884,21,326,11,7
37709,4/19/1884,1884,21,326,3,7
38163,5/13/1885,1885,21,326,62,7
33671,11/16/1874,1874,110,327,1,8
33710,12/22/1874,1874,110,327,2,8
34055,5/2/1876,1876,104,327,5,7
34249,11/20/1876,1876,104,327,2,7
34892,8/23/1878,1878,110,327,3,7
34939,9/27/1878,1878,110,327,1,7
35020,12/7/1878,1878,110,327,2,7
35135,3/29/1878,1878,110,327,1,7
35445,10/17/1879,1879,110,327,1,7
36581,2/25/1882,1882,110,327,2,7
36709,6/24/1882,1882,104,327,258,7
38138,4/24/1885,1885,110,327,4,7
38191,5/29/1885,1885,110,327,48,7
38241,7/3/1885,1885,110,327,32,7
38293,8/7/1885,1885,110,327,12,7
38515,1/23/1886,1886,110,327,6,7
39167,5/11/1887,1887,110,327,6,7
39233,6/13/1887,1887,110,327,8,7
33672,11/16/1874,1874,68,328,20,8
34152,8/2/1876,1876,60,328,5,7
35272,6/30/1879,1879,68,328,3,7
35438,10/13/1879,1879,60,328,2,7
35828,10/18/1880,1880,60,328,4,7
60392,6/14/1880,1880,60,328,27,7
60403,7/13/1880,1880,60,328,9,7
60415,8/11/1880,1880,60,328,20,7
60534,12/28/1880,1880,60,328,11,7
80090,9/13/1880,1880,60,328,4,7
35948,2/1/1881,1881,68,328,1,7
36264,10/5/1881,1881,68,328,10,7
60489,3/15/1881,1881,60,328,35,7
60509,4/19/1881,1881,60,328,172,7
60524,5/19/1881,1881,68,328,47,7
60593,8/30/1881,1881,68,328,16,7
60628,11/8/1881,1881,68,328,29,7
60654,12/15/1881,1881,68,328,94,7
36452,2/23/1882,1882,68,328,11,7
36515,3/31/1882,1882,68,328,50,7
36594,5/4/1882,1882,68,328,3,7
36771,7/26/1882,1882,60,328,14,7
37325,5/16/1883,1883,68,328,8,7
37396,6/21/1883,1883,104,328,24,7
37486,10/3/1883,1883,68,328,1,7
37572,12/14/1883,1883,68,328,6,7
39515,8/29/1883,1883,68,328,3,7
37821,7/9/1884,1884,68,328,10,7
37907,10/2/1884,1884,68,328,9,7
37966,11/13/1884,1884,68,328,7,7
38012,12/29/1884,1884,60,328,6,7
38052,2/7/1885,1885,60,328,3,7
38106,3/27/1885,1885,62,328,21,7
38152,5/6/1885,1885,68,328,14,7
38207,6/9/1885,1885,68,328,2,7
38257,7/14/1885,1885,68,328,8,7
38309,8/17/1885,1885,68,328,5,7
38357,9/22/1885,1885,68,328,7,7
38399,10/26/1885,1885,68,328,13,7
38453,11/30/1885,1885,68,328,21,7
38507,1/14/1886,1886,68,328,24,7
38551,2/24/1886,1886,68,328,20,7
38597,3/31/1886,1886,68,328,13,7
38642,5/3/1886,1886,68,328,12,7
38747,7/13/1886,1886,68,328,8,7
38805,8/17/1886,1886,68,328,16,7
38858,9/20/1886,1886,68,328,37,7
38920,10/27/1886,1886,68,328,125,7
38961,11/30/1886,1886,68,328,103,7
39008,6/7/1886,1886,68,328,173,7
39016,1/6/1887,1887,68,328,56,7
39068,2/17/1887,1887,68,328,1,7
39222,6/6/1887,1887,68,328,131,7
39286,7/12/1887,1887,68,328,32,7
39357,8/17/1887,1887,60,328,11,7
39408,9/19/1887,1887,60,328,48,7
40227,11/29/1887,1887,68,328,22,7
40370,3/20/1888,1888,68,328,70,6
40419,4/24/1888,1888,68,328,18,6
40480,5/29/1888,1888,60,328,71,6
40603,8/7/1888,1888,68,328,14,6
40660,9/11/1888,1888,68,328,15,6
40800,12/26/1888,1888,68,328,18,6
40878,3/4/1889,1889,68,328,32,6
40932,4/9/1889,1889,68,328,43,6
41046,6/17/1889,1889,68,328,59,6
41096,7/22/1889,1889,68,328,31,6
41150,8/26/1889,1889,68,328,20,6
41202,9/30/1889,1889,60,328,18,6
41249,11/5/1889,1889,68,328,10,6
41346,3/3/1890,1890,68,328,70,6
41384,4/10/1890,1890,68,328,40,6
41435,5/13/1890,1890,68,328,65,6
41494,6/17/1890,1890,68,328,72,6
41546,7/21/1890,1890,68,328,15,6
41585,8/23/1890,1890,68,328,85,6
41666,11/13/1890,1890,68,328,29,6
41753,3/11/1891,1891,68,328,208,6
41794,4/21/1891,1891,68,328,25,6
41897,6/29/1891,1891,68,328,71,6
41969,8/3/1891,1891,68,328,56,6
42015,9/8/1891,1891,68,328,77,6
42073,10/14/1891,1891,68,328,138,6
42119,11/17/1891,1891,68,328,75,6
42155,12/23/1891,1891,68,328,109,6
42246,4/19/1892,1892,68,328,92,6
42431,3/16/1892,1892,68,328,136,6
60207,5/31/1892,1892,68,328,65,6
60275,8/8/1892,1892,68,328,35,6
42921,12/16/1893,1893,68,328,8,6
60041,7/17/1893,1893,68,328,26,6
60042,8/22/1893,1893,68,328,33,6
43121,5/28/1894,1894,68,328,28,6
43229,8/6/1894,1894,68,328,36,6
43288,9/10/1894,1894,68,328,4,6
60139,1/26/1894,1894,68,328,80,6
60143,3/12/1894,1894,68,328,70,6
43646,8/5/1895,1895,68,328,43,5
43740,10/15/1895,1895,68,328,3,5
43801,11/25/1895,1895,68,328,97,5
43856,1/2/1896,1896,68,328,69,5
43896,2/14/1896,1896,60,328,17,5
43949,3/26/1896,1896,68,328,8,5
43990,4/29/1896,1896,68,328,12,5
44052,5/28/1896,1896,68,328,17,5
44126,7/7/1896,1896,60,328,13,5
44209,8/10/1896,1896,68,328,10,5
44266,9/14/1896,1896,67,328,21,5
44535,4/15/1897,1897,68,328,29,5
33676,11/18/1874,1874,104,329,312,8
33682,11/27/1874,1874,96,330,2,8
34166,8/17/1876,1876,97,330,1,7
34467,8/9/1877,1877,97,330,6,7
34521,9/20/1877,1877,97,330,1,7
34541,10/11/1877,1877,112,330,10,7
34569,11/5/1877,1877,97,330,2,7
34592,11/27/1877,1877,112,330,1,7
34864,7/31/1878,1878,95,330,1,7
34926,9/18/1878,1878,95,330,1,7
34968,10/24/1878,1878,95,330,1,7
35179,4/30/1879,1879,95,330,3,7
35300,7/17/1879,1879,95,330,5,7
35858,11/12/1880,1880,112,330,5,7
60339,1/23/1880,1880,112,330,12,7
60417,8/14/1880,1880,112,330,45,7
36028,4/13/1881,1881,112,330,4,7
60567,7/14/1881,1881,112,330,6,7
80145,6/22/1881,1881,95,330,1,7
80264,2/25/1881,1881,96,330,10,7
36733,7/8/1882,1882,112,330,15,7
36831,8/23/1882,1882,112,330,1,7
37038,12/11/1882,1882,112,330,21,7
80222,10/25/1882,1882,95,330,2,7
39505,8/24/1883,1883,112,330,1,7
80341,3/1/1883,1883,95,330,1,7
80384,6/28/1883,1883,95,330,7,7
80404,8/8/1883,1883,95,330,14,7
80414,9/13/1883,1883,95,330,29,7
80432,10/18/1883,1883,95,330,13,7
80445,11/24/1883,1883,95,330,5,7
37600,1/10/1884,1884,95,330,2,7
37884,9/18/1884,1884,95,330,1,7
37943,10/23/1884,1884,95,330,1,7
80489,3/21/1884,1884,95,330,1,7
80510,4/30/1884,1884,95,330,3,7
80530,6/3/1884,1884,95,330,8,7
80551,7/9/1884,1884,95,330,2,7
80564,8/13/1884,1884,95,330,1,7
80595,12/13/1884,1884,95,330,1,7
38219,6/17/1885,1885,113,330,46,7
80613,1/23/1885,1885,95,330,3,7
80730,10/21/1885,1885,95,330,1,7
80771,1/14/1886,1886,95,330,1,7
80781,2/24/1886,1886,95,330,1,7
80808,4/9/1886,1886,95,330,8,7
41763,3/23/1891,1891,104,330,34,6
33687,12/3/1874,1874,110,331,1,8
33693,12/5/1874,1874,83,332,4,8
33732,2/1/1875,1875,83,332,4,7
33768,3/29/1875,1875,84,332,5,7
33851,7/7/1875,1875,85,332,116,7
33894,8/27/1875,1875,90,332,10,7
34000,1/20/1876,1876,85,332,10,7
34022,3/11/1876,1876,85,332,4,7
33711,12/23/1874,1874,64,333,11,8
34433,7/11/1877,1877,64,333,1,7
35226,5/29/1879,1879,64,333,4,7
35746,8/4/1880,1880,64,333,1,7
35889,12/9/1880,1880,64,333,1,7
60395,6/24/1880,1880,64,333,27,7
60435,9/16/1880,1880,63,333,14,7
60451,10/27/1880,1880,64,333,12,7
36070,5/14/1881,1881,64,333,22,7
36177,8/11/1881,1881,64,333,23,7
36232,9/21/1881,1881,64,333,17,7
60504,4/8/1881,1881,64,333,84,7
60626,11/5/1881,1881,64,333,10,7
800217,6/30/1881,1881,60,333,10,7
36464,3/2/1882,1882,133,333,37,7
36542,4/13/1882,1882,64,333,8,7
36642,5/25/1882,1882,64,333,57,7
37057,12/21/1882,1882,64,333,8,7
37344,5/24/1883,1883,64,333,31,7
37534,11/9/1883,1883,64,333,11,7
37570,12/13/1883,1883,64,333,24,7
37652,3/8/1884,1884,64,333,10,7
37754,5/23/1884,1884,64,333,130,7
37813,7/3/1884,1884,64,333,48,7
37846,8/13/1884,1884,60,333,28,7
37901,9/25/1884,1884,64,333,8,7
37965,11/10/1884,1884,64,333,17,7
38006,12/22/1884,1884,60,333,28,7
38046,2/2/1885,1885,64,333,24,7
38094,3/12/1885,1885,64,333,7,7
38231,6/25/1885,1885,64,333,89,7
38282,7/29/1885,1885,64,333,51,7
38331,9/1/1885,1885,64,333,74,7
38377,10/8/1885,1885,64,333,12,7
38435,11/19/1885,1885,64,333,44,7
38481,12/24/1885,1885,64,333,33,7
38530,2/2/1886,1886,110,333,32,7
38600,4/9/1886,1886,64,333,83,7
38655,5/13/1886,1886,64,333,7,7
38703,6/17/1886,1886,64,333,178,7
38763,7/21/1886,1886,64,333,205,7
38821,8/26/1886,1886,64,333,16,7
38878,9/30/1886,1886,64,333,143,7
38928,11/3/1886,1886,64,333,22,7
38976,12/11/1886,1886,64,333,36,7
39032,1/24/1887,1887,64,333,13,7
39088,3/4/1887,1887,64,333,32,7
39203,5/27/1887,1887,64,333,75,7
39207,4/14/1887,1887,64,333,23,7
39266,6/29/1887,1887,64,333,72,7
39324,8/3/1887,1887,64,333,62,7
40158,10/12/1887,1887,64,333,14,7
40209,11/17/1887,1887,64,333,100,7
40259,12/23/1887,1887,64,333,42,7
40363,3/15/1888,1888,64,333,81,6
40423,4/26/1888,1888,64,333,72,6
40483,5/31/1888,1888,64,333,153,6
40544,7/5/1888,1888,64,333,184,6
40604,8/8/1888,1888,64,333,172,6
40666,9/13/1888,1888,64,333,62,6
40712,10/22/1888,1888,60,333,16,6
41004,5/23/1889,1889,64,333,43,6
41076,7/8/1889,1889,64,333,21,6
41123,8/7/1889,1889,64,333,20,6
41180,9/12/1889,1889,64,333,45,6
41225,10/21/1889,1889,60,333,26,6
41381,4/7/1890,1890,104,333,26,6
41430,5/8/1890,1890,66,333,1,6
41542,7/16/1890,1890,68,333,156,6
41622,9/24/1890,1890,68,333,43,6
41668,11/17/1890,1890,83,333,216,6
41759,3/20/1891,1891,68,333,87,6
41857,6/4/1891,1891,68,333,135,6
41926,7/16/1891,1891,68,333,217,6
33743,2/16/1875,1875,104,334,7,7
34047,4/24/1876,1876,110,334,3,7
34089,6/5/1876,1876,110,334,1,7
34773,5/20/1878,1878,104,334,3,7
80234,2/22/1880,1880,104,334,1,7
40312,2/11/1888,1888,110,334,39,6
40472,5/25/1888,1888,110,334,16,6
40574,7/20/1888,1888,110,334,43,6
40667,9/14/1888,1888,110,334,60,6
41015,5/1/1889,1889,110,334,117,6
41065,7/1/1889,1889,110,334,125,6
41106,7/27/1889,1889,110,334,44,6
41164,9/6/1889,1889,110,334,59,6
41335,2/24/1890,1890,110,334,31,6
42401,1/9/1892,1892,110,334,130,6
42411,2/8/1892,1892,110,334,44,6
43458,2/4/1895,1895,110,334,5,5
43486,1/21/1895,1895,110,334,17,5
43491,3/2/1895,1895,110,334,1,5
43515,4/1/1895,1895,110,334,23,5
43604,6/29/1895,1895,110,334,18,5
43793,11/18/1895,1895,110,334,15,5
44475,2/22/1897,1897,110,334,3,5
33749,2/26/1875,1875,95,335,2,7
34188,9/7/1876,1876,97,335,4,7
34231,10/26/1876,1876,97,335,2,7
34259,12/4/1876,1876,112,335,4,7
34262,12/7/1876,1876,97,335,1,7
34379,5/24/1877,1877,112,335,6,7
34398,6/14/1877,1877,97,335,2,7
34700,3/15/1878,1878,95,335,1,7
34871,8/7/1878,1878,95,335,1,7
35071,1/31/1879,1879,95,335,2,7
35223,5/28/1879,1879,95,335,9,7
35291,7/10/1879,1879,95,335,7,7
35357,8/21/1879,1879,95,335,5,7
60331,1/2/1880,1880,112,335,8,7
60444,10/19/1880,1880,110,335,8,7
60560,7/6/1881,1881,112,335,14,7
80153,8/25/1881,1881,95,335,1,7
36624,5/18/1882,1882,104,335,32,7
80206,8/16/1882,1882,95,335,1,7
80213,9/21/1882,1882,95,335,2,7
80331,11/3/1882,1882,95,335,1,7
37181,3/8/1883,1883,95,335,1,7
37463,6/6/1883,1883,112,335,9,7
37533,11/7/1883,1883,112,335,2,7
80346,4/12/1883,1883,95,335,2,7
80359,5/23/1883,1883,95,335,8,7
80388,7/5/1883,1883,95,335,7,7
80408,8/15/1883,1883,95,335,2,7
80418,9/19/1883,1883,95,335,29,7
80434,11/1/1883,1883,95,335,5,7
80454,12/7/1883,1883,95,335,17,7
37688,4/3/1884,1884,112,335,1,7
80480,2/28/1884,1884,95,335,2,7
80495,4/2/1884,1884,95,335,1,7
33769,4/1/1875,1875,110,336,2,7
34102,6/15/1876,1876,110,336,1,7
